Actual,Predicted,Error
81.0,2.862416,78.13758
57.98,14.014154,43.965843
79.0,39.33636,39.66364
66.22,44.182667,22.037334
63.0,28.918325,34.081673
86.0,47.349236,38.650764
66.3,59.1834,7.116604
58.0,25.92878,32.07122
119.0,67.33066,51.669342
88.0,6.2162466,81.78375
66.57,44.822132,21.747868
90.0,3.0942554,86.90575
147.0,92.76536,54.234642
85.0,25.41097,59.589027
58.0,34.635506,23.364494
85.0,42.457253,42.542747
79.0,45.027317,33.972683
89.0,50.61378,38.38622
87.0,26.356833,60.643166
112.0,49.13931,62.86069
67.5,13.202209,54.29779
80.0,30.660883,49.33912
64.0,30.56723,33.43277
127.0,67.0195,59.9805
78.3,47.34926,30.950745
58.91,93.97289,-35.062893
104.8,52.09579,52.704212
79.88,43.611973,36.268024
58.91,92.67698,-33.76698
127.0,79.468704,47.531296
80.0,40.65682,39.34318
88.0,42.424366,45.575634
88.0,49.05875,38.94125
95.0,97.10973,-2.1097336
110.0,119.43574,-9.435738
110.0,104.69289,5.3071136
110.0,74.90891,35.091087
80.0,73.974556,6.025444
95.0,123.68865,-28.688652
106.0,57.86195,48.13805
73.2,28.405436,44.794563
95.0,38.382343,56.617657
65.52,38.673927,26.84607
66.57,63.036476,3.5335236
64.4,28.775938,35.62406
230.0,102.12592,127.87408
91.0,45.131046,45.868954
109.0,52.130535,56.869465
93.0,43.84242,49.15758
91.0,53.635456,37.364544
87.0,36.456875,50.543125
46.67,28.803862,17.866137
93.0,51.447277,41.552723
79.0,29.22014,49.77986
79.0,11.915215,67.084785
91.0,43.93691,47.06309
79.0,14.166819,64.83318
79.0,39.135864,39.864136
106.0,64.16076,41.83924
0.0,7.344063,-7.344063
89.0,47.798397,41.201603
58.0,29.049944,28.950056
108.5,39.17568,69.324326
129.0,62.886604,66.113396
91.0,37.96213,53.03787
91.0,52.807255,38.192745
129.0,62.852818,66.14719
117.0,55.542675,61.457325
79.0,3.9777622,75.02224
115.0,42.96912,72.03088
63.75,40.493416,23.256584
81.0,35.655178,45.344822
80.0,31.585167,48.414833
81.0,33.401726,47.598274
81.0,35.683746,45.316254
80.0,33.401726,46.598274
81.0,37.462086,43.537914
81.0,33.401726,47.598274
81.0,33.401726,47.598274
81.0,33.401726,47.598274
80.0,31.860342,48.139656
81.0,37.58471,43.41529
81.0,33.401726,47.598274
81.0,37.462086,43.537914
81.0,37.462086,43.537914
80.0,37.462086,42.537914
81.0,33.401726,47.598274
81.0,37.462086,43.537914
81.0,31.585169,49.414833
81.0,33.401726,47.598274
81.0,33.401726,47.598274
81.0,35.655178,45.344822
80.0,37.462086,42.537914
91.0,42.736485,48.263515
81.0,37.982296,43.017704
81.0,34.38189,46.61811
81.0,35.683746,45.316254
81.0,31.585169,49.414833
81.0,36.208134,44.791866
81.0,33.401726,47.598274
80.0,31.585169,48.414833
81.0,33.401726,47.598274
81.0,34.861797,46.138203
80.0,31.585169,48.414833
81.0,37.793392,43.206608
81.0,40.1477,40.8523
81.0,31.585169,49.414833
81.0,33.401726,47.598274
81.0,33.401726,47.598274
81.0,34.13569,46.86431
81.0,31.585169,49.414833
81.0,33.401726,47.598274
81.0,33.401726,47.598274
81.0,33.401726,47.598274
81.0,33.401726,47.598274
80.0,35.655178,44.344822
80.0,38.113823,41.886177
80.0,31.860342,48.139656
80.0,33.401726,46.598274
81.0,29.393305,51.606697
81.0,33.401726,47.598274
81.0,37.982296,43.017704
81.0,37.462086,43.537914
81.0,37.462086,43.537914
81.0,37.462086,43.537914
80.0,38.113823,41.886177
81.0,28.251284,52.74872
81.0,36.430782,44.569218
81.0,33.658875,47.341125
80.0,38.113823,41.886177
81.0,37.462086,43.537914
81.0,33.401726,47.598274
81.0,36.440834,44.559166
81.0,37.462086,43.537914
81.0,37.462086,43.537914
81.0,37.462086,43.537914
81.0,35.655178,45.344822
81.0,33.401726,47.598274
81.0,37.462086,43.537914
81.0,37.462086,43.537914
81.0,37.793392,43.206608
81.0,35.655178,45.344822
81.0,33.401726,47.598274
80.82,43.010822,37.809177
80.0,36.01328,43.98672
80.0,38.089207,41.910793
85.0,106.13869,-21.138687
80.0,38.089207,41.910793
81.0,33.401726,47.598274
72.1,35.809917,36.29008
81.0,31.585169,49.414833
72.1,36.199566,35.900433
85.0,38.608402,46.391598
80.0,38.524723,41.475277
91.0,46.474117,44.525883
91.0,43.387417,47.612583
67.0,40.704838,26.295162
182.0,76.544395,105.455605
82.4,55.24405,27.155952
72.0,30.865183,41.13482
85.0,106.13869,-21.138687
81.0,43.239845,37.760155
173.0,62.065426,110.93457
85.0,29.53857,55.46143
72.1,39.789463,32.310535
81.0,33.401726,47.598274
71.1,40.8038,30.2962
98.1,57.918087,40.18191
94.0,43.806007,50.193993
46.4,29.095335,17.304667
0.0,0.2075386,-0.2075386
93.0,42.157223,50.842777
109.0,53.437023,55.562977
96.75,60.341953,36.408047
81.0,33.861317,47.138683
107.0,75.47884,31.521156
91.0,62.308117,28.691883
48.67,38.60149,10.068508
112.0,54.763206,57.236794
85.33,33.61464,51.715363
0.0,35.7787,-35.7787
86.0,33.61464,52.38536
92.0,39.72645,52.27355
139.0,77.50059,61.499413
86.0,33.61464,52.38536
86.0,33.61464,52.38536
86.0,33.61464,52.38536
86.0,33.61464,52.38536
93.0,51.220158,41.779842
86.0,33.61464,52.38536
86.0,33.61464,52.38536
86.0,33.61464,52.38536
168.0,71.7022,96.2978
88.0,8.2287245,79.77128
130.0,64.02779,65.97221
72.37,121.029785,-48.659782
80.5,30.616034,49.883965
80.5,33.861317,46.638683
58.68,24.99745,33.68255
81.0,30.616034,50.383965
72.38,120.37029,-47.990295
69.5,2.2575731,67.242424
87.0,31.204088,55.795914
93.0,44.596073,48.403927
86.0,37.617645,48.382355
82.83,42.016422,40.81358
72.38,38.82872,33.551277
86.0,37.617645,48.382355
80.0,18.705055,61.294945
79.0,8.420317,70.57968
89.0,50.26604,38.73396
106.0,59.90008,46.09992
81.0,19.984526,61.015472
93.5,55.364277,38.135723
79.8,52.232914,27.56709
55.74,24.606348,31.133654
138.25,78.64072,59.609283
91.0,50.15359,40.84641
79.0,3.1197147,75.88029
95.0,61.636272,33.363728
92.0,51.092968,40.907032
80.3,38.497173,41.80283
76.8,33.83244,42.967564
81.0,4.6668053,76.33319
93.0,46.48459,46.51541
88.4,42.358604,46.041397
81.0,40.937145,40.062855
93.0,52.47777,40.52223
79.0,49.526947,29.473053
79.0,42.066383,36.933617
79.5,43.21022,36.28978
108.0,65.00777,42.992233
101.5,92.547325,8.952675
79.0,10.1845,68.8155
0.0,-4.072165,4.072165
80.5,33.861317,46.638683
75.8,6.7136903,69.08631
81.0,33.861317,47.138683
81.0,33.861317,47.138683
60.0,28.379934,31.620066
108.0,55.847363,52.152637
69.0,80.77128,-11.771278
102.55,84.445045,18.104958
69.0,26.512568,42.487434
81.0,30.795805,50.204193
80.0,41.63573,38.36427
76.9,47.8884,29.0116
75.0,16.759863,58.240135
86.0,39.318455,46.681545
38.33,25.803171,12.526831
70.0,28.80573,41.194267
43.43,29.158384,14.271616
40.67,29.421598,11.2484
66.0,29.708862,36.291138
66.0,36.572735,29.427265
120.0,62.55317,57.44683
80.3,40.721962,39.57804
66.0,30.50304,35.49696
76.8,32.865738,43.934265
85.0,36.781086,48.218914
91.58,50.553463,41.02654
93.0,45.13046,47.86954
85.0,36.781086,48.218914
118.0,45.829964,72.17004
80.0,37.53336,42.46664
86.0,39.429707,46.570293
127.0,67.85301,59.146988
87.0,30.028687,56.971313
81.0,31.394327,49.605675
72.0,34.941265,37.058735
82.0,30.241514,51.758484
91.0,39.85886,51.14114
91.0,38.387478,52.612522
100.0,46.730648,53.269352
88.0,38.458622,49.541378
107.0,67.21914,39.78086
79.0,43.06689,35.93311
83.9,47.622025,36.277977
66.7,29.76685,36.933147
69.5,42.748024,26.751976
87.0,31.632608,55.367393
66.0,30.40777,35.59223
92.0,39.042313,52.957687
86.15,46.854847,39.295155
85.0,36.91476,48.08524
93.0,47.26146,45.73854
87.0,32.8442,54.1558
109.0,54.514202,54.485798
130.0,63.117283,66.88272
130.0,61.04221,68.957794
62.0,31.093893,30.906107
62.0,36.912884,25.087116
82.35,40.397297,41.9527
84.35,41.712242,42.637756
54.0,30.650414,23.349586
81.0,25.490294,55.509705
85.0,45.653564,39.346436
93.0,47.860043,45.139957
93.0,41.462727,51.537273
111.0,51.719067,59.280933
87.0,27.402634,59.597366
0.0,16.991352,-16.991352
66.0,39.33836,26.66164
65.0,45.42441,19.575588
65.0,41.94619,23.05381
65.0,41.111366,23.888634
65.0,58.516006,6.4839935
65.0,52.381943,12.618057
73.8,27.117802,46.6822
93.0,43.01006,49.98994
130.0,61.894405,68.10559
107.0,60.258045,46.741955
67.45,38.12904,29.320957
87.0,35.86585,51.13415
81.0,37.650043,43.349957
111.0,57.627384,53.372616
60.0,29.859762,30.140238
87.0,29.868341,57.13166
66.0,30.957176,35.042824
87.0,28.117361,58.882637
91.9,46.999805,44.900196
60.0,25.899836,34.100166
60.0,29.859762,30.140238
62.29,49.356537,12.933464
82.0,31.691334,50.308666
100.0,38.068043,61.931957
66.0,39.33836,26.66164
93.0,43.367077,49.632923
86.8,60.589348,26.210655
67.0,49.91345,17.086552
85.0,17.722998,67.277
84.0,50.153484,33.846516
66.0,29.537794,36.462204
77.6,39.35346,38.24654
75.8,37.023045,38.77696
91.0,39.687824,51.312176
97.0,27.959667,69.04033
93.0,44.886166,48.113834
81.0,14.667337,66.332664
172.0,96.06698,75.93302
71.84,43.11416,28.725838
65.06,46.555355,18.504642
87.0,9.523636,77.476364
72.0,27.506927,44.493073
82.7,41.53832,41.16168
82.7,41.53832,41.16168
68.0,34.03996,33.96004
67.0,33.286804,33.713196
67.0,46.18234,20.817661
67.0,55.38617,11.613831
92.0,34.529182,57.470818
93.0,34.529182,58.470818
81.0,19.836582,61.163418
102.9,49.97458,52.925423
77.1,23.960905,53.13909
120.0,52.75874,67.24126
56.93,41.056923,15.873077
83.9,48.846962,35.05304
91.0,43.450665,47.549335
136.0,68.30934,67.69066
85.0,17.722998,67.277
94.0,17.722998,76.277
74.0,42.233494,31.766506
64.22,52.544132,11.675869
57.88,27.409767,30.470234
107.92,52.44042,55.47958
85.0,5.563274,79.43673
97.0,50.221058,46.778942
147.9,73.56255,74.33744
81.0,19.514822,61.485176
71.52,103.79264,-32.272644
71.53,102.53561,-31.005608
87.0,28.851578,58.148422
72.9,40.080303,32.8197
106.0,48.133522,57.866478
108.0,57.22501,50.77499
130.0,59.605507,70.39449
62.7,30.828037,31.871964
71.84,43.11416,28.725838
72.31,36.659184,35.650814
70.84,40.0221,30.817898
91.0,40.73968,50.26032
107.0,62.477715,44.522285
146.67,170.2312,-23.561203
70.0,30.014246,39.985756
137.0,71.460625,65.539375
71.0,36.929485,34.070515
80.0,34.43796,45.56204
81.0,16.802238,64.19776
66.0,36.87042,29.129581
66.0,35.917946,30.082054
69.0,34.384735,34.615265
65.0,45.446735,19.553265
69.0,57.906628,11.093372
65.0,103.34609,-38.346092
81.0,16.807644,64.19235
70.0,37.03884,32.96116
84.5,38.055004,46.444996
80.0,36.929485,43.070515
69.0,32.067303,36.932697
70.0,36.820126,33.179874
80.0,39.116016,40.883984
118.0,44.29067,73.709335
105.0,101.879326,3.1206741
106.0,116.42358,-10.423576
86.0,40.544853,45.455147
67.22,44.38766,22.83234
71.3,34.41608,36.883923
80.0,39.767475,40.232525
60.0,28.45808,31.54192
158.5,92.352486,66.147514
227.0,113.33888,113.66112
130.0,54.465343,75.53465
102.0,56.67136,45.32864
93.0,42.677837,50.322163
100.0,55.324707,44.675293
106.0,58.68189,47.31811
112.0,53.940247,58.059753
81.0,4.9352903,76.06471
93.0,50.731533,42.268467
67.22,44.35467,22.86533
176.0,73.15286,102.84714
72.07,43.68062,28.389381
79.0,8.444981,70.55502
84.5,43.435932,41.064068
88.0,4.7598815,83.24012
87.0,27.835974,59.164024
67.22,36.621212,30.59879
0.0,7.075492,-7.075492
0.0,0.728672,-0.728672
0.0,0.025653362,-0.025653362
0.0,1.7884393,-1.7884393
77.0,8.444981,68.55502
82.0,33.316833,48.683167
79.0,3.647823,75.35218
43.43,28.314108,15.115892
68.76,103.56072,-34.80072
81.0,6.100052,74.89995
92.1,46.779366,45.320633
0.0,24.371553,-24.371553
81.0,38.757732,42.242268
87.0,33.358368,53.641632
106.0,52.68049,53.31951
108.0,55.184147,52.815853
161.8,84.13566,77.664345
31.0,35.497177,-4.497177
73.61,51.682003,21.927998
74.0,32.448505,41.551495
83.5,5.4138103,78.08619
93.0,46.59863,46.40137
93.0,47.07613,45.92387
139.0,66.54226,72.45774
118.0,47.25661,70.74339
75.5,39.74177,35.75823
139.5,111.812904,27.687096
81.0,4.2972493,76.70275
93.0,48.6991,44.3009
112.0,45.468754,66.53125
79.0,7.7273645,71.27264
65.75,37.398777,28.351223
127.0,67.84822,59.15178
111.0,62.698643,48.301357
171.0,73.1291,97.8709
0.0,39.047684,-39.047684
127.0,61.413708,65.58629
61.6,52.561916,9.038082
102.0,51.2829,50.7171
81.0,4.8912807,76.10872
80.0,59.00308,20.996922
31.0,34.40047,-3.4004707
0.0,44.815136,-44.815136
93.63,43.7469,49.8831
0.0,-1.7548056,1.7548056
31.0,38.33287,-7.3328705
31.0,38.204323,-7.204323
31.0,34.785427,-3.785427
31.0,34.785427,-3.785427
31.0,35.497177,-4.497177
0.0,37.47093,-37.47093
0.0,14.323446,-14.323446
31.0,33.240135,-2.2401352
31.0,33.081436,-2.0814362
0.0,37.47093,-37.47093
89.0,43.292843,45.707157
89.0,43.292843,45.707157
83.5,44.534782,38.965218
66.29,18.778671,47.51133
91.0,5.7477064,85.2523
50.33,31.007372,19.32263
49.67,26.310068,23.35993
66.0,34.32344,31.67656
65.0,32.17009,32.82991
130.0,38.560593,91.43941
86.55,50.485725,36.064278
87.0,31.852797,55.1472
89.0,39.826015,49.173985
89.0,34.660686,54.339314
80.0,36.72086,43.27914
93.0,52.053226,40.946774
93.0,52.053226,40.946774
89.0,39.192436,49.807564
74.82,50.063286,24.756714
64.0,30.626223,33.37378
108.0,49.621334,58.378666
130.0,42.54491,87.45509
80.0,32.78341,47.21659
100.0,50.50567,49.49433
93.0,45.430965,47.569035
93.0,48.04695,44.95305
184.0,86.88126,97.11874
112.0,53.107784,58.892216
93.0,64.73488,28.265121
144.9,73.39348,71.506516
111.0,58.11847,52.88153
108.0,67.5513,40.4487
80.0,67.40166,12.598343
80.8,47.48576,33.314243
80.3,43.22311,37.076893
87.0,48.801037,38.198963
97.0,53.476295,43.523705
70.03,8.15001,61.87999
92.0,42.43864,49.56136
81.0,33.89709,47.10291
118.0,47.586338,70.413666
71.0,113.823944,-42.823944
0.0,43.357338,-43.357338
102.0,35.988327,66.01167
103.0,35.988327,67.01167
62.83,25.906404,36.9236
111.0,57.475483,53.524517
81.0,18.123411,62.876587
81.9,52.087658,29.812344
74.0,35.102337,38.897663
93.0,47.674103,45.325897
81.07,55.731556,25.338444
79.4,45.5467,33.853302
158.5,78.39783,80.10217
93.0,43.95326,49.04674
1.0,31.563946,-30.563946
93.0,45.66098,47.33902
72.1,31.44132,40.658676
12.0,48.59173,-36.59173
80.46,41.959003,38.500996
79.0,7.061588,71.938416
93.0,41.810852,51.189148
87.0,35.297375,51.702625
81.0,7.296944,73.70306
62.0,34.59404,27.40596
87.0,30.917297,56.082703
89.0,54.427734,34.572266
109.5,55.80859,53.69141
81.0,7.3375535,73.662445
91.0,40.802,50.198
93.0,47.569477,45.430523
139.0,59.764874,79.23512
80.0,38.14742,41.85258
80.0,38.355347,41.644653
81.67,22.78362,58.886375
129.5,67.58752,61.912483
64.03,47.06407,16.965927
113.0,39.085373,73.91463
110.0,54.238747,55.761253
72.64,43.131943,29.508057
173.0,72.42426,100.57574
61.07,9.255857,51.81414
88.5,49.49493,39.00507
57.0,30.025805,26.974195
77.0,40.85481,36.14519
62.0,33.056362,28.943638
101.28,56.65713,44.622868
86.9,61.61106,25.28894
86.9,61.61106,25.28894
102.0,56.723064,45.276936
226.0,111.749985,114.250015
108.0,53.38262,54.61738
59.5,30.38159,29.11841
81.5,9.492281,72.00772
72.5,9.122997,63.377003
73.2,43.07032,30.129677
135.0,50.91267,84.087326
107.3,47.607,59.693005
91.3,43.246014,48.05399
130.0,58.78946,71.21054
117.0,52.240734,64.75926
70.04,42.425907,27.614094
182.0,98.62283,83.37717
130.0,71.54268,58.45732
67.05,59.628323,7.4216805
102.37,48.652756,53.717247
86.33,65.83495,20.495049
80.04,53.06717,26.972832
65.49,55.897892,9.592106
70.0,39.059006,30.940994
78.5,53.217175,25.282825
75.0,24.555437,50.444565
76.0,25.336946,50.663055
84.0,2.702497,81.2975
108.0,53.0184,54.9816
106.88,58.68084,48.199158
152.05,68.02374,84.02626
86.3,25.983538,60.316467
54.0,29.05749,24.94251
108.0,53.32966,54.67034
48.67,38.794956,9.875042
117.0,46.055073,70.94493
142.0,40.061207,101.9388
89.0,28.371628,60.628372
89.0,28.371628,60.628372
6.5,0.17858839,6.3214116
89.0,34.79206,54.20794
70.0,31.47722,38.52278
76.0,25.276842,50.72316
74.68,58.232273,16.447727
76.0,29.502855,46.497147
87.0,41.38644,45.61356
87.0,31.141989,55.85801
87.0,38.456158,48.543842
95.0,31.723864,63.27614
76.0,22.615824,53.38418
93.8,62.81114,30.988865
76.0,123.2996,-47.2996
59.32,26.682287,32.63771
85.0,24.071991,60.92801
76.0,24.071991,51.92801
86.5,41.318188,45.181812
76.0,26.455729,49.544273
76.0,73.941925,2.058075
76.0,22.615824,53.38418
101.0,57.523182,43.476818
76.0,37.233074,38.766926
66.0,33.7959,32.2041
68.0,38.72196,29.278042
96.0,48.11757,47.88243
76.0,54.574703,21.425297
76.0,58.460255,17.539745
71.33,33.99137,37.33863
110.6,51.12586,59.47414
51.0,23.635742,27.364258
72.0,32.45676,39.54324
72.0,32.45676,39.54324
76.0,54.574703,21.425297
87.0,33.61165,53.38835
76.0,23.018133,52.981865
76.0,22.615824,53.38418
87.0,31.025139,55.97486
82.0,24.071991,57.92801
76.0,22.615824,53.38418
96.0,32.039684,63.960316
106.4,51.99249,54.407513
129.5,65.06079,64.43921
50.33,32.85207,17.477932
87.0,31.025139,55.97486
76.0,22.615824,53.38418
86.0,38.456158,47.543842
76.0,37.396038,38.603962
93.0,44.633457,48.366543
76.0,26.139856,49.860146
3.0,8.230085,-5.2300854
145.0,132.43188,12.568115
87.0,31.025139,55.97486
76.0,22.615824,53.38418
75.0,24.071991,50.92801
76.0,22.615824,53.38418
89.0,8.684237,80.315765
64.8,34.633522,30.166481
76.0,63.849037,12.150963
75.0,24.071991,50.92801
76.0,24.071991,51.92801
85.0,24.071991,60.92801
76.0,22.615824,53.38418
76.0,27.76341,48.236588
66.14,23.996017,42.143982
86.0,38.462437,47.537563
76.0,22.615824,53.38418
86.5,41.318188,45.181812
76.0,27.996077,48.00392
76.0,22.615824,53.38418
76.0,54.574703,21.425297
76.0,24.071991,51.92801
89.0,25.36057,63.639427
75.92,56.644386,19.275612
72.2,35.655434,36.544563
46.4,31.09028,15.309721
89.0,41.80591,47.19409
84.0,12.680555,71.31944
65.8,30.879232,34.92077
68.8,28.94864,39.851364
69.0,28.855457,40.144543
91.0,46.96922,44.03078
86.0,39.410454,46.589546
89.0,16.021002,72.979
89.0,21.306513,67.69349
104.0,44.03946,59.96054
86.0,43.07085,42.92915
86.0,43.07085,42.92915
86.0,43.07085,42.92915
86.0,43.07085,42.92915
86.0,43.07085,42.92915
104.05,55.614758,48.435246
142.0,74.817635,67.182365
76.0,21.773516,54.226486
76.0,43.507214,32.492786
76.0,43.507214,32.492786
81.0,5.866511,75.13349
92.0,45.76287,46.23713
101.0,44.88056,56.11944
87.0,52.93367,34.06633
193.0,88.461235,104.538765
55.0,51.1994,3.8005981
65.0,38.37147,26.628529
65.0,67.924576,-2.9245758
55.0,50.00398,4.9960213
0.0,37.657093,-37.657093
75.75,19.650524,56.099476
76.0,34.62246,41.37754
55.0,34.48353,20.516472
76.0,25.639288,50.36071
76.0,43.507214,32.492786
75.0,43.507214,31.492786
55.0,34.48353,20.516472
76.0,55.506718,20.493282
76.0,55.506718,20.493282
60.1,41.282177,18.817822
76.3,36.27854,40.02146
76.0,44.024822,31.975178
59.4,43.78303,15.61697
101.0,50.042294,50.957706
75.0,21.773516,53.226486
107.0,46.6294,60.3706
106.0,73.14913,32.85087
109.0,101.4094,7.590599
109.0,65.66328,43.336723
105.0,41.771683,63.228317
109.0,44.88866,64.11134
109.0,62.769222,46.230778
110.0,64.681496,45.318504
125.0,95.74945,29.25055
80.0,128.51208,-48.512085
80.0,163.91997,-83.91997
91.0,5.910613,85.089386
133.0,66.75211,66.24789
75.0,43.507214,31.492786
76.0,22.70006,53.299942
0.0,44.024822,-44.024822
66.0,33.747074,32.252926
65.0,34.038387,30.961613
65.0,67.753456,-2.753456
56.0,28.890024,27.109976
56.0,26.187737,29.812263
75.0,21.277956,53.722046
130.0,65.575325,64.424675
148.0,86.66919,61.33081
55.0,34.48353,20.516472
72.2,35.146767,37.05323
89.0,50.64116,38.35884
0.0,37.657097,-37.657097
85.0,30.04128,54.958717
76.0,25.687841,50.312157
76.0,33.34387,42.65613
88.0,37.103394,50.896606
79.0,35.868004,43.131996
89.0,42.95664,46.04336
119.0,61.91702,57.08298
89.0,40.826,48.174
98.0,46.357716,51.642284
98.0,64.67312,33.32688
98.0,67.72828,30.27172
79.0,31.554548,47.44545
88.0,31.038382,56.961617
88.0,31.804296,56.1957
88.0,10.453592,77.54641
88.0,30.873777,57.12622
89.0,33.525974,55.474026
89.0,34.61912,54.38088
89.0,34.649864,54.350136
89.0,38.532948,50.467052
76.0,124.096855,-48.096855
51.0,28.189346,22.810654
56.0,28.551153,27.448847
56.0,28.551153,27.448847
56.0,28.551153,27.448847
56.0,26.45299,29.54701
90.0,33.36044,56.63956
90.0,27.66241,62.33759
65.0,34.801132,30.198868
114.55,56.318356,58.231647
56.0,34.707577,21.292423
104.0,52.885487,51.114513
85.55,49.46436,36.085644
120.6,54.15942,66.44058
95.0,42.552433,52.447567
80.0,29.871542,50.128456
118.0,48.864765,69.13524
71.84,49.7189,22.121098
79.0,39.988758,39.011242
55.0,37.635784,17.364216
51.0,31.80576,19.19424
55.0,37.635784,17.364216
90.0,33.43872,56.56128
89.0,42.363094,46.636906
89.0,33.299328,55.700672
61.5,24.28216,37.217842
70.0,38.641758,31.358242
70.0,38.641758,31.358242
60.0,40.22109,19.778912
55.0,35.05224,19.947762
67.0,39.548176,27.451824
107.8,56.318356,51.481647
80.0,36.566597,43.433403
82.0,27.94509,54.05491
79.5,32.529728,46.970272
51.0,19.838795,31.161205
80.0,34.387066,45.612934
92.9,57.84714,35.05286
93.0,28.472101,64.5279
130.92,64.025116,66.89488
57.0,36.45319,20.54681
45.5,32.476295,13.023705
51.0,26.809946,24.190054
91.0,47.440144,43.559856
56.0,28.617643,27.382357
65.0,35.763588,29.236412
80.0,29.871542,50.128456
56.0,34.707577,21.292423
183.0,67.96342,115.03658
189.75,82.89922,106.85078
89.0,41.426456,47.573544
75.0,41.577614,33.422386
75.0,41.577614,33.422386
99.4,55.02251,44.37749
87.0,4.922142,82.07786
0.0,3.7767196,-3.7767196
51.0,33.320744,17.679256
89.0,27.66241,61.33759
72.1,25.065538,47.034462
108.0,75.2629,32.7371
73.1,23.093748,50.00625
69.22,65.17491,4.0450897
51.0,50.14619,0.85380936
119.0,57.361446,61.638554
91.0,23.879475,67.12053
140.0,66.99236,73.00764
100.0,23.87948,76.12052
70.0,74.784996,-4.784996
70.0,65.722824,4.277176
49.43,4.0478854,45.382114
91.0,47.876938,43.123062
